URL,Brand,Model,Option,Price,Temps de recharge normale (AC),Peinture,Vitres,Ciel de pavillon,Emissions de CO2,0-100 Km/h,Assistant de feux de route,Hauteur,Alerte de circulation transversale,Longueur,Kit sécurité,Fermeture centralisée,Marchepieds latéraux,Nombre de places,Affichage tête haute,Garantie,Autonomie électrique (NEDC),Arceau de benne,Aileron arrière,Autonomie électrique (WLTP),Détecteur de fatigue,Frein de stationnement,Fixations ISOFIX,Freinage,Lave Phares,Contrôle de stabilité anti-retournement,Consommation électrique (WLTP),Tapis de sol,Pack aérodynamique M,Lumières d'ambiance,Allumage automatique des feux,Airbags,Sièges,Surface de chargement,Train roulant,Contrôle de pression des pneus,Pneumatiques runflat,Couple,Toit,Instrumentation digitale,Différentiel autobloquant,Régulateur de vitesse,Alarme antivol,Nombre de portes,Volume du coffre,Kit éclairage,Nombre de moteurs électriques,Pédaliers,Surveillance d’angle mort,ABS,Puissance thermique (ch.din),Fermeture assistée des portes,Spoiler arrière,Charge utile,Sellerie,Conduite autonome,Ordinateur de bord,Direction assistée,Préparation pour téléphone,Boule d'attelage,Connectivité,Barres de toit,DSC,Bouton Start & Stop,Reconnaissance des panneaux,Finition intérieure,Jupes latérales,Aide au démarrage en côte,Puissance fiscale,Boîte,Système Start & Stop,Terrain Response,Pommeau de levier de vitesse,Seuils de portes,Sièges réglables en hauteur,Puissance (ch.din),Alerte de risque de collision,Aide au maintien dans la voie,Clé intelligente,Cloison entre cabine et compartiment arrière,Barre stabilisatrice,Launch Control,Kit carrosserie,Modes de conduite,Kit fumeurs,Batterie,Contrôle du roulis de la remorque,Jantes,Rétroviseur intérieur,Assistance au freinage,Suspension,Anti-démarrage électronique,Kit rangement,Ecran central,Alerte de franchissement de ligne,Portes en élytre,Voiture populaire,Tableau de bord,Baguettes extérieures d'encadrement des vitres,Calandre,Climatisation,Type de batterie,Pack Sport Chrono,Coffre à bagages,Vitres électriques,Couple électrique,Détecteur de pluie,Energie,Appuis têtes arrières,Largeur,Volume du coffre maximal,Puissance avec overboost (ch.din),Transmission,Volume du coffre avant,Porte bagages,Dynamic Response,Consommation mixte,Stores pare-soleil,Navigation,Rétroviseurs extérieurs,Capacité de recharge maximale (AC),Alimentation électrique,Sideblades,Carrosserie,Disponibilité,4 roues directrices,Connected Drive,Vitesse maxi,Autoradio,Caméra d'angle mort,Version pays chauds,Volant réglable,Limiteur de vitesse,Temps de recharge rapide (DC),Puissance électrique,Détection des piétons,Carte mains libres,Boulons de roues protégés,Système de récupération d'énergie,Nombre de cylindres,Volume utile,Volant,Rideau de benne,Feux à LED,Consommation urbaine,Nombre de rapports,Consommation extra-urbaine,Poignées de portes,Capot moteur actif,Caméra d'enregistrement de conduite,Système de descente en côte,Antibrouillards,Capote éléctrique,Anti-patinage,Phares,Aide au stationnement,Sorties d’échappement,Boîte à gants réfrigérée,Accoudoirs,Eléments extérieurs couleur carrosserie,Cylindrée
https://www.automobile.tn/fr/neuf/opel/grandland/1.6-l-turbo-bva-gs-line,opel,grandland,1.6-l-turbo-bva-gs-line,109 900 ,,Bi-ton,Lunette et vitres arrières sur-teintées,,,9.5 s,,1630 mm,,4477 mm,,À distance,,5,,3 ans ou 100.000 km,,,,,,Éléctrique,,,,,,,,LED,,Frontaux | Latéraux | Rideaux,Conducteur à réglage électrique | 6 directions | Réglage lombaire,,,,,240 nm 1400 tr/min,,,,,,5,514 L,,,,,,,,,,Tissu,,,,,,Android Auto | Apple Carplay | Bluetooth,,,,,,,,9 CV,Automatique,,,,,,165 CH,,,,,,,,,,,,18'',,,,,,Tactile | 7 pouces,,,,,,,Automatique,,,,Avant/Arrière,,,Essence,3,1906 mm,1652 L,,Traction,,,,7 L/100 km,,,Électriques,,,,SUV,Disponible,,,200 KM/H,Commandes au volant,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions | à méplat,,Feux de jour | Avant,9.8 L/100 km,6,5.3 L/100 km,,,,,,,ESC,LED,Radar de recul | Radar avant | Caméra de recul | Parkassist,,,,,1598 CM³
https://www.automobile.tn/fr/neuf/peugeot/boxer-plateau-double-cabine/350-l2-plateau-double-cabine,peugeot,boxer-plateau-double-cabine,350-l2-plateau-double-cabine,109 900 ,,,Teintées,,,N.C,,N.C,,N.C,,À distance,,7,,3 ans,,,,,,,,,,,,,,,,Frontal conducteur,,,,,,340 nm 1750 tr/min,,,,,,4 | 1 porte latérale coulissante | 2 portes arrières battantes vitrées,,,,,,,,,,N.C,Tissu,,,,,,,,,,,,,,7 CV,Manuelle,,,,,,140 CH,,,,,,,,,,,,,,AFU,,,,,,,,,,,Manuelle,,,,Avant,,,Diesel,3,N.C,,,Traction,,,,N.C,,,,,,,Utilitaire,3 mois,,,N.C,,,,En hauteur,,,,,,,,4,,,,,N.C,5,N.C,,,,,,,,,Radar de recul,,,,,2179 CM³
https://www.automobile.tn/fr/neuf/mg/7/1.5-l-turbo-bva-luxury,mg,7,1.5-l-turbo-bva-luxury,109 950 ,,,,,,9.8 s,,1447 mm,,4884 mm,,À distance,,5,,3 ans ou 100.000 km,,,,,,Éléctrique | EPB,,,,,,,,,,Frontaux | Latéraux | Rideaux,Conducteur à réglage électrique,,,,,300 nm 4000 tr/min,,12.3 pouces,,,,4,406 L,,,,,,,,,,Cuir,,,,,,Android Auto | 4 USB-C | Apple Carplay | Bluetooth,,,Démarrage mains libres,,,,Autohold,9 CV,Automatique,,,,,Conducteur,188 CH,,,Accès mains libres,,,,,Normal | Sport | Eco | Supersport,,,,En aluminium | 18'',Anti-éblouissement,EBA | EBD,,,,Tactile | 10.25 pouces,,,,,,,Automatique | Bizone,,,,Avant/Arrière,,,Essence,,1889 mm,,,Traction,,,,7.1 L/100 km,,,Électriques,,,,Berline,Sur arrivage,,,210 KM/H,,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions | Avec palettes,,Feux de jour | Avant,,7,,,,,,,,ESP | CBC,LED,Radar de recul | Radar avant | Caméra de recul,,,Avant,,1498 CM³
https://www.automobile.tn/fr/neuf/mg/7/2.0-l-turbo-bva-trophy-plus,mg,7,2.0-l-turbo-bva-trophy-plus,139 950 ,,,,,,6.5 s,,1447 mm,,4884 mm,,À distance,,5,,3 ans ou 100.000 km,,,,,,Éléctrique | EPB,,,,,,,,,,Frontaux | Latéraux | Rideaux,Électriques,,,,,405 nm 3500 tr/min,,12.3 pouces,,Adaptatif (ACC),,4,406 L,,,,,,,,,,Cuir,Niveau 2,,,,,4 USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,,,Démarrage mains libres,TSR,,,Autohold,13 CV,Automatique,,,,,Conducteur,261 CH,FCW,,Accès mains libres,,,,,Normal | Sport | Eco | Supersport,,,,En aluminium | 19'',Anti-éblouissement,EBA | EBD,,,,Tactile | 10.25 pouces,,,,,,,Automatique | Bizone,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Essence,,1889 mm,,,Traction,,,,8.2 L/100 km,,,Électriques | Rabattables,,,,Berline,Sur arrivage,,,230 KM/H,9 haut-parleurs | Haut-parleurs Bose,,,,,,,,,,,4,,Cuir | Multi-fonctions | Avec palettes,,Feux de jour | Avant,,9,,,,,,,,ESP | CBC,LED,Radar de recul | Radar avant | Système de caméras 360,,,Avant | Arrière,,1990 CM³
https://www.automobile.tn/fr/neuf/great-wall/poer/2.0-l-diesel-4x4,great-wall,poer,2.0-l-diesel-4x4,112 900 ,,,Lunette et vitres arrières sur-teintées,,,N.C,,1882 mm,,5362 mm,,À distance,,5,,3 ans ou 100.000 km,,,,,,,,,,,,,,,,Frontaux | Latéraux,Conducteur à réglage électrique,,,,,400 nm 1500 tr/min,,,,,,5,,,,,,,,,,,Similicuir,,,,,,2 USB | Android Auto | Apple Carplay | Bluetooth,,,Démarrage mains libres,,,,,11 CV,Manuelle,,,,,,163 CH,,,Accès mains libres | Démarrage à distance,,,,,,,,,En aluminium | 17'',Anti-éblouissement,EBA | EBD,,,,Tactile | 9 pouces,,,,Similicuir,,,Automatique,,,,Avant/Arrière,,,Diesel,,1883 mm,,,Intégrale,,,,10.4 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,,,Pick up,Disponible,,,N.C,6 haut-parleurs,,,En hauteur,,,,,,,,4,,Multi-fonctions,,Feux de jour,11.5 L/100 km,6,8.9 L/100 km,,,,,,,ESP,,Radar de recul | Caméra de recul,,,Avant,Pare-chocs | Poignées de portes | Rétroviseurs,1996 CM³
https://www.automobile.tn/fr/neuf/faw/bestune-t77/1.5-l-160-ch,faw,bestune-t77,1.5-l-160-ch,113 777 ,,Métallisée | Nacrée,Lunette et vitres arrières sur-teintées,,,10.5 s,,1615 mm,,4525 mm,Triangle de présignalisation,À distance,,5,,5 ans ou 150000 km,,,,,,Éléctrique,,,,,,,,,,Frontaux | Latéraux,Conducteur à réglage électrique | 6 directions | Chauffants | Avec Appuie-tête intégrés | Baquets,,,TPMS,,258 nm 1500 tr/min,Ouvrant | Panoramique | En verre,i-cockpit | 8 pouces,,,,5,342 L,,,,,,,,Noir,,Cuir perforé,,,Électrique,,,2 USB | Android Auto | Apple Carplay | Bluetooth,Chromées,,Démarrage mains libres,,Noir brillant | Chromée | Effet bois,,Autohold,9 CV,Automatique,,,Cuir,,Conducteur,160 CH,,,Accès mains libres,,,,,Normal | Sport | Eco,,,,En aluminium | 18'',Anti-éblouissement  | Sans Cadre,EBA | EBD | VDR,,,Poches aumônières | Porte-lunettes,Tactile | 12.3 pouces,,,,,Chrome,Chromée,Automatique | Bizone,,,Ouverture mains libres | Ouverture à distance,Avant/Arrière,,,Essence,3,1845 mm,1350 L,,Traction,,,,7.1 L/100 km,,,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,,1 prise 12 V,,SUV,Disponible,,,192 KM/H,6 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | 3 branches | Multi-fonctions | Sport | à méplat,,Feux de jour | Avant | Arrières,,7,,Chromées,,,HDC,,,ESC | ESP | TCS,Full LED,Radar de recul | Caméra de recul,,,Avant,Pare-chocs | Rétroviseurs,1498 CM³
https://www.automobile.tn/fr/neuf/faw/bestune-t77/1.5-l-bva-premium,faw,bestune-t77,1.5-l-bva-premium,118 777 ,,Métallisée | Nacrée,Lunette et vitres arrières sur-teintées,,,10.5 s,,1615 mm,,4525 mm,Triangle de présignalisation,À distance,,5,,5 ans ou 150000 km,,,,,,Éléctrique,,,,,,,,LED,,Frontaux | Latéraux | Rideaux,Conducteur à réglage électrique | 6 directions | Chauffants | Avec Appuie-tête intégrés | Baquets,,,TPMS,,258 nm 1500 tr/min,Ouvrant | Panoramique | En verre,i-cockpit | 12.3 pouces,,Adaptatif (ACC),,5,342 L,,,,,,,,Noir,,Cuir perforé | Surpiqures,,,Électrique,,,2 USB | Android Auto | Apple Carplay | Bluetooth,Chromées,,Démarrage mains libres,TSR,Noir brillant | Chromée | Effet bois,,Autohold,9 CV,Automatique,,,Cuir,,Conducteur,160 CH,FCW,,Accès mains libres,,,,,Normal | Sport | Eco,,,,En aluminium | 19'',Anti-éblouissement  | Sans Cadre,AFU | Active City Brake | EBA | BAS | EBD | Système anti-collision avec détection des piétons |  Freinage automatique anti-collision (AEB),,,Poches aumônières | Porte-lunettes,Tactile | 12.3 pouces,,,,,Chrome,Chromée,Automatique | Bizone,,,Ouverture mains libres | Ouverture à distance,Avant/Arrière,,,Essence,3,1845 mm,1350 L,,Traction,,,,7.1 L/100 km,,,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,,1 prise 12 V,,SUV,Disponible,,,192 KM/H,6 haut-parleurs | Commandes au volant,,,En hauteur,,,,,,,,4,,Cuir | 3 branches | Multi-fonctions | Sport | à méplat,,Feux de jour | Avant | Arrières,9.3 L/100 km,7,5.7 L/100 km,Chromées,,,HDC,,,ESC | ESP | TCS,Full LED,Radar de recul | Système de caméras 360,,,Avant,Pare-chocs | Rétroviseurs,1498 CM³
https://www.automobile.tn/fr/neuf/geely/azkara/1.5-l-turbo-hybrid,geely,azkara,1.5-l-turbo-hybrid,113 800 ,,,,,,9.9 s,,1713 mm,,4544 mm,,À distance,,5,,5 ans ou 150000 km,,,,,,Éléctrique,,,,RMI,,,,,,Frontaux | Latéraux | Rideaux,Conducteur à réglage électrique | 6 directions,,,TPMS,,300 nm 1500 tr/min,Ouvrant | Panoramique,7 pouces,,,,5,378 L,,,,,,,,,,Cuir | Nappa,,,,,,Android Auto | 4 USB | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil | Mirrorlink,Chromées,,Démarrage mains libres,,,,HHC,9 CV,Automatique,,,,Acier inoxydable,Conducteur,149 CH,,,Accès mains libres,,,,,Confort | Sport | Eco | Offroad,,,,En aluminium | 18'',Anti-éblouissement,AFU | EBD | HBA | VDC,,,,Tactile | 12.3 pouces,,,,Similicuir,Chrome,Chromée,Automatique | Bizone,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Essence | Hybride léger,,1831 mm,,,Intégrale,,,,5.8 L/100 km,,,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,,1 prise 12 V,,SUV,Disponible,,,200 KM/H,4 haut-parleurs,,,En hauteur et en profondeur,,,13 CH,,,,,3,,Cuir | Multi-fonctions | Sport,,Avant | Arrières,,7,,Chromées,,,HDC,,,ESC | TCS,Full LED,Radar de recul | Radar avant | Système de caméras 360,,,Avant | Arrière,,1477 CM³
https://www.automobile.tn/fr/neuf/mg/hs-hybridplus/1.5l-turbo,mg,hs-hybridplus,1.5l-turbo,114 950 ,,,,,126 g/km,7.9 s,,1663 mm,,4670 mm,,À distance,,5,,5 ans ou 100000 km,,,,,,Éléctrique,,,,ARP,,,,,,Frontaux | Latéraux | Rideaux,Électriques | Chauffants | Réglage lombaire | Fonction mémoire,,,TPMS,,230 nm 1500 tr/min,Ouvrant | Panoramique,12.3 pouces,,Adaptatif (ACC),,5,441 L,,,,,,143 CH,,,,Cuir,,,,,,Android Auto | 4 USB | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,,,,,,,HHC,7 CV,Automatique,,,,,Conducteur,224 CH,,,,,,,,Normal | Sport | Eco | EV Mode,,1.83 kWh,,En aluminium | 19'',,EBD |  Freinage automatique anti-collision (AEB) | VDC | BDW | HAZ,,,,Tactile | 12.3 pouces,,,,,,,Automatique | Bizone | Ventilation arrière,,,Ouverture et fermeture motorisées | Ouverture mains libres,Avant/Arrière,340 nm,,Essence | Hybride,3,1890 mm,1291 L,,Traction,,,,5.5 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,1 prise 12 V,,SUV,Sur arrivage,,,190 KM/H,8 haut-parleurs | Commandes au volant | Radio numérique DAB,,,En hauteur et en profondeur,,,198 CH,,,,,4,,Cuir | Multi-fonctions,,Feux de jour | Avant | Arrières,,2,,,,,HDC,,,TCS | CBC,LED,Radar de recul | Radar avant | Système de caméras 360,,,Avant | Arrière,,1496 CM³
https://www.automobile.tn/fr/neuf/volkswagen/golf-8/1.4-l-tsi-drive,volkswagen,golf-8,1.4-l-tsi-drive,117 980 ,,,Parebrise athermique | Lunette et vitres arrières sur-teintées,,118 g/km,8.2 s,,1491 mm,,4396 mm,,À distance,,5,,3 ans,,,,,,Éléctrique,,,,,,,,,,Frontaux | Latéraux | Rideaux,,,,,,250 nm 1400 tr/min,,Digital Cockpit,,,,5,381 L,,,,,,,,,,Tissu,,,,,,USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil | Mirrorlink,,,Démarrage mains libres,,,,,8 CV,Automatique,,,,,Conducteur,150 CH,,,,,,,,Normal | Sport | Eco,,,,En aluminium | 16'',Anti-éblouissement,,,,,Tactile | 8 pouces,,,,,,,Automatique,,,,Avant/Arrière,,,Essence,3,1789 mm,,,Traction,,,,5 L/100 km,,,Électriques | Dégivrants | Avec clignotants intégrés,,,,Compacte,Disponible,,,215 KM/H,4 haut-parleurs,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions | Avec palettes,,Feux de jour | Arrières,5.9 L/100 km,8,4.5 L/100 km,,,,,,,ESP,LED,Caméra de recul,,,Avant,,1395 CM³
https://www.automobile.tn/fr/neuf/volkswagen/golf-8/1.4-l-tsi-life,volkswagen,golf-8,1.4-l-tsi-life,131 980 ,,,Parebrise athermique | Lunette et vitres arrières sur-teintées,,118 g/km,8.2 s,,1491 mm,,4396 mm,,À distance,,5,,3 ans,,,,,,Éléctrique,,,,,,,,10 couleurs,,Frontaux | Latéraux | Rideaux,Réglage lombaire | Confort,,,,,250 nm 1400 tr/min,Ouvrant | Panoramique,Digital Cockpit,,,,5,381 L,,,,,,,,,,Tissu,,,,,,USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil | Mirrorlink,,,Démarrage mains libres,,Chromée,,,8 CV,Automatique,,,,,Conducteur et passager,150 CH,,,Accès mains libres,,,,,Normal | Sport | Eco,,,,En aluminium | 17'',Anti-éblouissement,,,,,Tactile | 8 pouces,,,,,,,Automatique,,,,Avant/Arrière,,,Essence,3,1789 mm,,,Traction,,,,5 L/100 km,,,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés | Éclairage d'accueil à LED,,1 prise 12 V,,Compacte,Disponible,,,215 KM/H,4 haut-parleurs,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions | Avec palettes,,Feux de jour | Arrières,5.9 L/100 km,8,4.5 L/100 km,,,,,,,ESP,LED,Caméra de recul,,,Avant | Arrière,,1395 CM³
https://www.automobile.tn/fr/neuf/volkswagen/golf-8/1.4-l-tsi-r-line,volkswagen,golf-8,1.4-l-tsi-r-line,154 980 ,,,Parebrise athermique | Lunette et vitres arrières sur-teintées,,118 g/km,8.2 s,,1491 mm,,4396 mm,,À distance,,5,,3 ans,,,,,,Éléctrique,,,,,,,,30 Couleurs,,Frontaux | Latéraux | Rideaux,Réglage lombaire | Avec Appuie-tête intégrés | Sport,,,,,250 nm 1400 tr/min,Ouvrant | Panoramique,Digital Cockpit Pro,,,Volumétrique,5,381 L,,,Acier inoxydable brossé,,,,,,,Tissu,,,Progressive,,,USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil | Mirrorlink,,,Démarrage mains libres,,Chromée,,,8 CV,Automatique,,,,,Conducteur et passager,150 CH,,,Accès mains libres,,,,R-line,Normal | Sport | Eco,,,,En aluminium | 18'',Anti-éblouissement,,Amortissement piloté,,,Tactile | 8 pouces,,,,,,,Automatique | 3 zones,,,,Avant/Arrière,,,Essence,3,1789 mm,,,Traction,,,,5 L/100 km,,,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés | Éclairage d'accueil à LED,,1 prise 12 V,,Compacte,Disponible,,,215 KM/H,4 haut-parleurs,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions | Sport | Avec palettes,,Feux de jour | Arrières | Clignotants à défilement,5.9 L/100 km,8,4.5 L/100 km,,,,,,,ESP,Full LED,Radar de recul | Radar avant | Caméra de recul,,,Avant | Arrière,,1395 CM³
https://www.automobile.tn/fr/neuf/dongfeng/t5-evo/1.5-l-turbo,dongfeng,t5-evo,1.5-l-turbo,118 900 ,,Métallisée,Lunette et vitres arrières sur-teintées,,,9.5 s,,1690 mm,,4565 mm,,À distance,,5,,5 ans ou 100000 km,,,,,,Éléctrique,,,,,,,,,,Frontaux | Latéraux | Rideaux,Électriques | 8 directions | Chauffants | Réglage lombaire,,,,,260 nm 1500 tr/min,Ouvrant | Panoramique | En verre,10.25 pouces,,Adaptatif (ACC),,5,480 L,,,,,,,,,,Similicuir perforé,,,EPS,,,3 USB | Android Auto | Bluetooth | Commande vocale,Noires,,Démarrage mains libres,,Noir brillant | Chromée,,HAC,9 CV,Automatique,,,Cuir,,Conducteur,176 CH,,,Accès mains libres,,,,,Normal | Sport | Eco,,,,En aluminium | 19'',Anti-éblouissement,EBA | EBD | VDC,,,Porte-lunettes,Tactile | 10.25 pouces,,,,,Chrome,Noire,Automatique | Bizone,,,Ouverture et fermeture motorisées | Ouverture mains libres | Cache Bagages | Ouverture à distance,Avant/Arrière,,,Essence,3,1860 mm,1480 L,,Traction,,,,6.9 L/100 km,,,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,,1 prise 12 V,,SUV,Disponible,,,240 KM/H,6 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions | Sport | à méplat | Avec palettes,,Feux de jour | Avant | Arrières,,7,,,,,HDC,,,ESP | TCS,Full LED,Radar de recul | Radar avant | Système de caméras 360,,,Avant | Arrière,Pare-chocs | Poignées de portes | Rétroviseurs,1500 CM³
https://www.automobile.tn/fr/neuf/gac-motor/emkoo/1.5t-gdi-bva,gac-motor,emkoo,1.5t-gdi-bva,118 900 ,,Métallisée,,,,N.C,,1670 mm,,4680 mm,,À distance,,5,,5 ans ou 150000 km,,,,,,Éléctrique,,,,,,,,,,Frontaux | Latéraux | Rideaux,Électriques | 6 directions | Ventilés | Sport,,,,,250 nm 1400 tr/min,Panoramique,,,Adaptatif (ACC),Périmétrique,5,420 L,,,,,,,,,,Similicuir,Niveau 2,,Électrique,,,2 USB | USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale,,,Démarrage mains libres,TSR,,,HHC,9 CV,Automatique,,,,,Conducteur,170 CH,FCW,LKA,Accès mains libres | Démarrage à distance,,Avant | Arrière,,,Normal | Sport | Eco,,,,En aluminium | 19'',,HBA | Système anti-collision avec détection des piétons |  Freinage automatique anti-collision (AEB),,,,Tactile | 10.1 pouces,LDW,,,,,,Automatique,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Essence,3,1901 mm,,,Traction,,,,6.6 L/100 km,,,Électriques | Rabattables,,1 prise 12 V,,SUV,Disponible,,,N.C,6 haut-parleurs,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions,,Feux de jour | Avant | Arrières,,7,,Escamotables | Ouverture à l'approche,,,HDC,,,ESP,Full LED | Adaptatifs,Radar de recul | Radar avant | Système de caméras 360,,,Avant,Pare-chocs | Poignées de portes | Rétroviseurs,1497 CM³
https://www.automobile.tn/fr/neuf/hyundai/creta/1.5-l-bva,hyundai,creta,1.5-l-bva,118 950 ,,,,,,11.5 s,,1630 mm,,4315 mm,,À distance,,5,,5 ans ou 100000 km,,,,,,Éléctrique,,,,,,,,,,Frontaux | Latéraux | Rideaux,Ventilés,,,,,144 nm 4500 tr/min,Ouvrant | Panoramique,10.25 pouces,,Smart Cruise,,5,402 L,,,,RCCA,,,,,,Cuir,,,Électrique,,,USB | Android Auto | Apple Carplay | AUX | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,,,Démarrage mains libres,,,,HAC,6 CV,Automatique,,,Cuir,,,113 CH,,LKA | LFA,Accès mains libres,,,,,Confort | Sport | Eco,,,,En aluminium | 17'',Anti-éblouissement,Freinage automatique anti-collision (AEB),,,,Tactile | 8 pouces,,,,Cuir,,,Automatique | Bizone | Ventilation arrière,,,,Avant/Arrière,,,Essence,,1790 mm,,,Traction,,,,6.1 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,2 prises 12 V,,SUV,Sur arrivage,,,195 KM/H,Haut-parleurs Bose | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions | Avec palettes,,Feux de jour | Avant | Arrières,7.8 L/100 km,6,5.1 L/100 km,Aluminium,,,,,,ESP,LED,Radar de recul | Caméra de recul,,,Avant | Arrière,,1491 CM³
https://www.automobile.tn/fr/neuf/jetour/x70-plus/1.5-turbo,jetour,x70-plus,1.5-turbo,119 500 ,,Métallisée,,,,9.2 s,,1720 mm,,4727 mm,,À distance,,7,,5 ans ou 150000 km,,,,,,,,,,,,,,,,Frontaux | Latéraux,Conducteur à réglage électrique,,,TPMS,,230 nm 1750 tr/min,Ouvrant | Panoramique,,,,,5,890 L,,,,,,,,,,Cuir perforé,,,,,,USB | Bluetooth | Wifi,Chromées,,Démarrage mains libres,,,,,9 CV,Automatique,,,,,,147 CH,,,Accès mains libres,,,,,Sport | Eco,,,,En aluminium | 20'',,BAS | EBD,,,,Tactile | 10.25 pouces,,,,,Chrome,Chromée,Automatique | Ventilation arrière,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Essence,,1900 mm,,,Traction,,,,7.8 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,,,SUV,Disponible,,,195 KM/H,Commandes au volant,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions,,Feux de jour | Avant | Arrières,,6,,,,,HDC,,,ESP | TCS,,Radar de recul | Radar avant | Système de caméras 360,,,Avant,,1498 CM³
https://www.automobile.tn/fr/neuf/toyota/yaris-cross/1.5-l-cvt-2023,toyota,yaris-cross,1.5-l-cvt-2023,119 800 ,,,Lunette et vitres arrières sur-teintées,,,11.2 s,,1595 mm,,4180 mm,,À distance,,5,,3 ans ou 100.000 km | Batterie garantie 5 ans ou 150.000 km,,,,,,Éléctrique,,,,,,,,,,Frontaux | Latéraux | Rideaux,Chauffants,,,,,120 nm 3600 tr/min,,,,,,5,397 L,,,,,,,,,,Cuir/Tissu,,,,,,USB | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,,,Démarrage mains libres,,,,,5 CV,Automatique,,,,,Conducteur,116 CH,,,Accès mains libres,,,,,Normal | Sport | Eco | EV Mode,,,,En aluminium | 17'' | Noires,Anti-éblouissement,,,,,Tactile,,,,,,,Automatique | Bizone,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Essence | Hybride,,1765 mm,1097 L,,Traction,,,,4.4 L/100 km,,,Électriques | Rabattables,,,,SUV,Disponible,,,170 KM/H,Commandes au volant,,,En hauteur et en profondeur,,,,,,,,3,,Cuir | Multi-fonctions,,Clignotants à défilement,,,,,,,,,,VSC,Full LED,Caméra de recul,,,Avant | Arrière,Poignées de portes,1490 CM³
https://www.automobile.tn/fr/neuf/honda/hr-v/1.5-l-cvt-ex-2023,honda,hr-v,1.5-l-cvt-ex-2023,119 900 ,,,,,,11.4 s,,1581 mm,,4385 mm,,À distance,,5,,3 ans ou 100.000 km,,,,,,Éléctrique,,,,,,,,,,Frontaux | Latéraux | Rideaux,,,,,,145 nm 4300 tr/min,Panoramique,,,,,5,335 L,,,,,,,,,,Cuir perforé,,,EPS | Électrique,,,Android Auto | 4 USB | Apple Carplay | Bluetooth | Commande vocale,,,,,Chromée,,HSA,7 CV,Automatique,,,Cuir,,Conducteur,119 CH,,,Accès mains libres,,,,,Normal | Sport | Eco,,,,En aluminium | 18'',,EBA | EBD | ESS,,,,Tactile | 8 pouces,,,,,,Noire,Automatique | Ventilation arrière,,,,Avant/Arrière,,,Essence,3,1790 mm,,,Traction,,,,6.1 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,1 prise 12 V,,SUV,Disponible,,,187 KM/H,4 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions,,Feux de jour | Avant | Arrières,7.5 L/100 km,,5.4 L/100 km,,,,HDC,LED,,VSA,Full LED,Caméra de recul,,,Avant | Arrière,,1498 CM³
