URL,Price,Intérieurs - Chargeur CD,Intérieurs - Autoradio CD,Sécurité - Airbags rideaux,Fonctionnels - Climatisation automatique,Spécifications - Nombre de portes,Intérieurs - Sièges massants,Intérieurs - Autoradio CD/Mp3,Intérieurs - 3 appuis têtes arrières,Extérieurs - Coffre électrique,Sécurité - ABS,Intérieurs - Sièges réglables en hauteur,Extérieurs - Radar de recul,Sécurité - Fixations ISOFIX,Carrosserie,Extérieurs - Toit panoramique,Motorisation - Énergie,Sécurité - Anti-démarrage électronique,Intérieurs - Sièges sport,Fonctionnels - Direction assistée,Fonctionnels - Vitres électriques,Sécurité - Radiateur tropicalisé,Extérieurs - Jantes en alliage,Spécifications - Modèle,Motorisation - Transmission,Énergie,Date de l'annonce,Intérieurs - Accoudoir arrière,Extérieurs - Caméras 360,Fonctionnels - Allumage automatique des feux,"Intérieurs - Connectivité Aux, usb, iPod",Intérieurs - Android Auto,Anciens propriétaires,Extérieurs - Feux à LED,Sécurité - Contrôle de pression des pneus,Fonctionnels - Rétroviseurs rabattables,Spécifications - Couleur intérieure,Sécurité - Airbags frontaux,Motorisation - Puissance cumulée,Intérieurs - Sièges ventilés,Intérieurs - Autoradio,Transmission,Puissance fiscale,Fonctionnels - Parkassist,Mise en circulation,Extérieurs - Toit ouvrant,Extérieurs - Phares Full LED,Intérieurs - Apple Carplay,Intérieurs - Volant réglable hauteur/profondeur,Extérieurs - Vitres teintées,Spécifications - Sellerie,Motorisation - Puissance,Intérieurs - Sièges électriques,Fonctionnels - Climatisation,Boite vitesse,Gouvernorat,Spécifications - Nombre de places,Fonctionnels - Suspension pneumatique,Extérieurs - Lave Phares,Extérieurs - Peinture métallisée,Sécurité - Anti-patinage,Motorisation - Moteur,Intérieurs - Boîte à gants réfrigérée,Extérieurs - Phares au xénon,Sécurité - Airbags latéraux,Fonctionnels - Ordinateur de bord,Spécifications - Génération,Spécifications - Couleur extérieure,Intérieurs - Volant/levier de vitesse en cuir,Intérieurs - Navigation,Spécifications - Carrosserie,Fonctionnels - Régulateur de vitesse,Motorisation - Puissance thermique,Motorisation - Boite vitesse,Spécifications - Marque,Sécurité - Alarme anti-intrusion,Intérieurs - Accoudoir avant,Kilométrage,Fonctionnels - Rétroviseurs électriques,Motorisation - Cylindrée,Intérieurs - Sièges chauffants,Intérieurs - Instrumentation numérique,Extérieurs - Caméra de recul,État général,Fonctionnels - Accès sans clé,Intérieurs - Bluetooth,Intérieurs - Volant multi-fonctions,Motorisation - Puissance fiscale,Intérieurs - Volant chauffant,Sécurité - Pneumatiques runflat,Fonctionnels - Bouton Start & Stop,Fonctionnels - Conduite semi-autonome,Fonctionnels - Fermeture centralisée,Fonctionnels - Détecteur de pluie,Intérieurs - Palettes au volant,Intérieurs - Vitres teintées,Intérieurs - Affichage tête haute,Extérieurs - Antibrouillards
https://www.automobile.tn/fr/occasion/kia/sportage/119376,95000.0,No,Yes,No,Yes,5,No,Yes,Yes,Yes,Yes,No,Yes,Yes,SUV,Yes,Essence,Yes,No,Yes,Yes,No,Yes,Sportage,Intégrale,Essence,22.11.2025,Yes,No,Yes,No,No,1ère main,Yes,No,Yes,Noir,Yes,No,No,Yes,Intégrale,11 cv,No,02.2021,Yes,Yes,Yes,Yes,Yes,Cuir intégral,177 ch dyn,Yes,No,Automatique,Nabeul,5,No,No,No,Yes,1.6 T-GDi 16V 4x4 DCT7,No,No,Yes,Yes,IV Phase 2 07/2018 - 12/2021,Noir,Yes,No,SUV,Yes,No,Automatique,KIA,Yes,Yes,118 000 km,Yes,1591 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,11 cv,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/119038,147000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Berline,No,Hybride rechargeable essence,No,No,No,No,No,No,CLA,Traction,Hybride rechargeable essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,218 ch dyn,No,No,Traction,8 cv,No,10.2021,No,No,No,No,No,Alcantara,No,No,No,Automatique,Nabeul,5,No,No,No,No,250 e 1.3 i 16V GPF 218 PHEV,No,No,No,No,II (118) Coupé 05/2019 - Aujourd'hui,Noir,No,No,Berline,No,160 ch dyn,Automatique,Mercedes-Benz,No,No,78 000 km,No,cm³,No,No,No,Très bon,No,No,No,8 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/renault/megane/118624,57500.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Compacte,No,Diesel,No,No,No,No,No,No,Megane,Traction,Diesel,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,5 cv,No,09.2020,No,No,No,No,No,Tissu,115 ch dyn,No,No,Manuelle,Nabeul,5,No,No,No,No,1.5 Blue dCi,No,No,No,No,IV Phase 2 Hatchback 06/2020 - Aujourd'hui,Blanc,No,No,Compacte,No,No,Manuelle,Renault,No,No,170 000 km,No,cm³,No,No,No,Très bon,No,No,No,5 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/glc-coupe/118542,198000.0,Yes,Yes,Yes,Yes,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,SUV,No,Hybride rechargeable essence,Yes,Yes,Yes,Yes,Yes,Yes,GLC Coupé,Intégrale,Hybride rechargeable essence,22.11.2025,Yes,No,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Noir,Yes,320 ch dyn,Yes,Yes,Intégrale,12 cv,Yes,10.2021,Yes,Yes,Yes,Yes,Yes,Cuir intégral,No,Yes,Yes,Automatique,Nabeul,5,Yes,Yes,Yes,Yes,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,Yes,Yes,Yes,Yes,(C253) Coupé Phase 2 04/2019 - 10/2022,Bleu,Yes,Yes,SUV,Yes,211 ch dyn,Automatique,Mercedes-Benz,Yes,Yes,73 000 km,Yes,cm³,Yes,Yes,Yes,Très bon,Yes,Yes,Yes,12 cv,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/118017,127000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Compacte,No,Hybride rechargeable essence,No,No,No,No,No,No,Classe A,Traction,Hybride rechargeable essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,218 ch dyn,No,No,Traction,8 cv,No,02.2021,No,No,No,No,No,Alcantara,No,No,No,Automatique,Nabeul,5,No,No,No,No,250 e 1.3 Ti 16V 218 PHEV 8G-DCT,No,No,No,No,(W177) Hatchback 03/2018 - 02/2023,Bleu,No,No,Compacte,No,158 ch dyn,Automatique,Mercedes-Benz,No,No,48 000 km,No,cm³,No,No,No,Très bon,No,No,No,8 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/eqa/117980,147000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Electrique,No,No,No,No,No,No,EQA,Traction,Electrique,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,8 cv,No,07.2022,No,No,No,No,No,Alcantara,190 ch dyn,No,No,Automatique,Nabeul,5,No,No,No,No,250+,No,No,No,No,02/2021 - 12/2023,Blanc,No,No,SUV,No,No,Automatique,Mercedes-Benz,No,No,50 000 km,No,No,No,No,No,Très bon,No,No,No,8 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/peugeot/3008/117888,76000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Essence,No,No,No,No,No,No,3008,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,6 cv,No,03.2022,No,No,No,No,No,Cuir partiel,130 ch dyn,No,No,Manuelle,Nabeul,5,No,No,No,No,1.2 THP Puretech 12V GPF S&S,No,No,No,No,II Phase 2 01/2021 - Aujourd'hui,Noir,No,No,SUV,No,No,Manuelle,Peugeot,No,No,115 000 km,No,cm³,No,No,No,Très bon,No,No,No,6 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/117657,125000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Compacte,No,Hybride rechargeable essence,No,No,No,No,No,No,Classe A,Traction,Hybride rechargeable essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,218 ch dyn,No,No,Traction,8 cv,No,09.2021,No,No,No,No,No,Alcantara,No,No,No,Automatique,Nabeul,5,No,No,No,No,250 e 1.3 Ti 16V 218 PHEV 8G-DCT,No,No,No,No,(W177) Hatchback 03/2018 - 02/2023,Noir,No,No,Compacte,No,158 ch dyn,Automatique,Mercedes-Benz,No,No,80 000 km,No,1332 cm³,No,No,No,Très bon,No,No,No,8 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/117306,169000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Compacte,No,Hybride rechargeable essence,No,No,No,No,No,No,Classe A,Traction,Hybride rechargeable essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,218 ch dyn,No,No,Traction,8 cv,No,03.2024,No,No,No,No,No,Alcantara,No,No,No,Automatique,Nabeul,5,No,No,No,No,250 e 1.3 Ti 16V 218 EQ Power 8G-DCT,No,No,No,No,(W177) Phase 2 Hatchback 03/2023 - Aujourd'hui,Blanc,No,No,Compacte,No,163 ch dyn,Automatique,Mercedes-Benz,No,No,38 000 km,No,1332 cm³,No,No,No,Très bon,No,No,No,8 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/117303,179000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Hybride rechargeable essence,No,No,No,No,No,No,Range Rover Evoque,Traction,Hybride rechargeable essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,11 cv,No,10.2022,No,No,No,No,No,Cuir partiel,No,No,No,Automatique,Nabeul,5,No,No,No,No,No,No,No,No,No,Evoque II 03/2019 - Aujourd'hui,Bleu,No,No,SUV,No,No,Automatique,Land Rover,No,No,98 000 km,No,cm³,No,No,No,Très bon,No,No,No,11 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/bmw/serie-5/116958,189000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Berline,No,Hybride rechargeable essence,No,No,No,No,No,No,Série 5,Intégrale,Hybride rechargeable essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,292 ch dyn,No,No,Intégrale,10 cv,No,04.2021,No,No,No,No,No,Cuir intégral,No,No,No,Automatique,Nabeul,5,No,No,No,No,530e xDrive 2.0 i 16V 292 Plug in Hybrid Steptronic8,No,No,No,No,(G30) LCI Berline 07/2020 - 12/2023,Blanc,No,No,Berline,No,184 ch dyn,Automatique,BMW,No,No,53 000 km,No,cm³,No,No,No,Très bon,No,No,No,10 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/citroen/c3/116747,47500.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Citadine,No,Essence,No,No,No,No,No,No,C3,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,5 cv,No,02.2022,No,No,No,No,No,Tissu,83 ch dyn,No,No,Manuelle,Nabeul,5,No,No,No,No,1.2 VTi PureTech 12V,No,No,No,No,III (B618) Phase 2 06/2020 - Aujourd'hui,Blanc,No,No,Citadine,No,No,Manuelle,Citroën,No,No,89 000 km,No,cm³,No,No,No,Très bon,No,No,No,5 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/volkswagen/t-cross/116745,69500.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Essence,No,No,No,No,No,No,T-Cross,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Beige,No,No,No,No,Traction,6 cv,No,03.2020,No,No,No,No,No,Alcantara,116 ch dyn,No,No,Manuelle,Nabeul,5,No,No,No,No,1.0 TSI 12V GPF,No,No,No,No,12/2018 - 11/2023,Noir,No,No,SUV,No,No,Manuelle,Volkswagen,No,No,89 000 km,No,cm³,No,No,No,Très bon,No,No,No,6 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/116688,103000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Compacte,No,Diesel,No,No,No,No,No,No,Classe A,Traction,Diesel,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,6 cv,No,06.2021,No,No,No,No,No,Alcantara,116 ch dyn,No,No,Automatique,Nabeul,5,No,No,No,No,180 d 1.5 d 8V 7G-DCT,No,No,No,No,(W177) Hatchback 03/2018 - 02/2023,Blanc,No,No,Compacte,No,No,Automatique,Mercedes-Benz,No,No,118 000 km,No,1461 cm³,No,No,No,Très bon,No,No,No,6 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/gla/116505,163000.0,Yes,Yes,No,Yes,5,Yes,Yes,Yes,Yes,No,Yes,Yes,No,SUV,Yes,Hybride rechargeable essence,No,Yes,Yes,Yes,No,Yes,GLA,Traction,Hybride rechargeable essence,22.11.2025,Yes,Yes,Yes,Yes,Yes,1ère main,Yes,No,Yes,Noir,No,218 ch dyn,Yes,Yes,Traction,8 cv,Yes,10.2021,Yes,Yes,Yes,Yes,Yes,Alcantara,No,Yes,Yes,Automatique,Nabeul,5,Yes,Yes,Yes,No,250e 1.3 i 16V 218 EQ Power 8G-DCT,Yes,Yes,No,Yes,(X247) 01/2020 - 02/2023,Noir,Yes,Yes,SUV,Yes,158 ch dyn,Automatique,Mercedes-Benz,No,Yes,72 000 km,Yes,1332 cm³,Yes,Yes,Yes,Très bon,Yes,Yes,Yes,8 cv,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/peugeot/208/116480,49500.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Citadine,No,Essence,No,No,No,No,No,No,208,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,5 cv,No,09.2022,No,No,No,No,No,Tissu,No,No,No,Manuelle,Nabeul,5,No,No,No,No,No,No,No,No,No,II (P21) 5 Portes 10/2019 - 03/2024,Bleu,No,No,Citadine,No,No,Manuelle,Peugeot,No,No,58 000 km,No,cm³,No,No,No,Très bon,No,No,No,5 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/115444,129000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Compacte,No,Hybride rechargeable essence,No,No,No,No,No,No,Classe A,Traction,Hybride rechargeable essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,218 ch dyn,No,No,Traction,8 cv,No,07.2021,No,No,No,No,No,Alcantara,No,No,No,Automatique,Nabeul,5,No,No,No,No,250 e 1.3 Ti 16V 218 PHEV 8G-DCT,No,No,No,No,(W177) Hatchback 03/2018 - 02/2023,Blanc,No,No,Compacte,No,158 ch dyn,Automatique,Mercedes-Benz,No,No,80 000 km,No,1332 cm³,No,No,No,Très bon,No,No,No,8 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/peugeot/2008/115439,68500.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Diesel,No,No,No,No,No,No,2008,Traction,Diesel,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,5 cv,No,02.2021,No,No,No,No,No,Tissu,102 ch dyn,No,No,Manuelle,Nabeul,5,No,No,No,No,1.5 BlueHDi 16V S&S,No,No,No,No,II (P24E) 5HB 02/2020 - 08/2023,Bleu,No,No,SUV,No,No,Manuelle,Peugeot,No,No,143 000 km,No,cm³,No,No,No,Très bon,No,No,No,5 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/renault/clio/114368,46500.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Citadine,No,Essence,No,No,No,No,No,No,Clio,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,5 cv,No,02.2022,No,No,No,No,No,Tissu,100 ch dyn,No,No,Manuelle,Nabeul,5,No,No,No,No,1.0 TCe 12V S&S,No,No,No,No,V Phase 1 5 Portes 09/2020 - 12/2022,Blanc,No,No,Citadine,No,No,Manuelle,Renault,No,No,158 000 km,No,cm³,No,No,No,Très bon,No,No,No,5 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/110695,95000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Berline,No,Essence,No,No,No,No,No,No,Série 4 Gran Coupé,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Beige,No,No,No,No,Traction,7 cv,No,03.2017,No,No,No,No,No,Cuir partiel,No,No,No,Automatique,Nabeul,5,No,No,No,No,No,No,No,No,No,(F36) LCI Gran Coupé 03/2017 - 07/2021,Blanc,No,No,Berline,No,No,Automatique,BMW,No,No,108 000 km,No,1598 cm³,No,No,No,Très bon,No,No,No,7 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/dacia/sandero-stepway/110423,43500.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Essence,No,No,No,No,No,No,Sandero Stepway,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,5 cv,No,05.2020,No,No,No,No,No,Tissu,No,No,No,Manuelle,Nabeul,5,No,No,No,No,No,No,No,No,No,II Phase 2 10/2016 - 11/2020,Bleu,No,No,SUV,No,No,Manuelle,Dacia,No,No,158 000 km,No,999 cm³,No,No,No,Très bon,No,No,No,5 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/dongfeng/sx3/120568,52000.0,No,No,Yes,No,5,No,No,No,No,Yes,No,Yes,No,SUV,No,Essence,No,No,No,No,Yes,No,SX3,Traction,Essence,22.11.2025,No,No,Yes,Yes,No,1ère main,Yes,Yes,No,Noir,Yes,No,No,No,Traction,8 cv,No,10.2020,No,No,No,No,No,Cuir partiel,123 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,No,No,1.6 L,No,No,Yes,No,01/2020 - 02/2023,Blanc,No,Yes,SUV,No,No,Manuelle,Dongfeng,No,No,117 000 km,No,1590 cm³,No,No,Yes,Très bon,No,Yes,No,8 cv,No,No,No,No,Yes,Yes,No,No,No,Yes
https://www.automobile.tn/fr/occasion/kia/sportage/120667,44000.0,No,No,Yes,Yes,4,No,No,No,No,Yes,No,No,No,SUV,No,Diesel,Yes,No,Yes,Yes,No,Yes,Sportage,Intégrale,Diesel,22.11.2025,No,No,No,No,No,2ème main,No,Yes,Yes,Noir,Yes,No,No,No,Intégrale,10 cv,No,11.2010,No,No,No,No,No,Cuir intégral,136 ch dyn,No,No,Manuelle,Bizerte,5,No,No,Yes,Yes,2.0 CRDi VGT 16V DPF 4x4,No,No,Yes,No,III Phase 1 06/2010 - 12/2013,Noir,No,No,SUV,Yes,No,Manuelle,KIA,Yes,No,280 000 km,Yes,1999 cm³,No,No,No,Très bon,No,No,No,10 cv,No,No,No,No,Yes,Yes,No,No,No,No
https://www.automobile.tn/fr/occasion/bmw/x5/120030,66000.0,No,No,No,No,5,No,No,Yes,No,Yes,No,Yes,Yes,SUV,No,Diesel,Yes,No,No,No,No,Yes,X5,Intégrale,Diesel,22.11.2025,Yes,No,Yes,No,Yes,2ème main,No,Yes,No,Marron,Yes,No,No,No,Intégrale,15 cv,No,11.2007,No,No,Yes,No,No,Cuir intégral,No,Yes,No,Automatique,Tunis,5,No,Yes,Yes,No,No,No,Yes,Yes,No,(E70) 12/2006 - 03/2010,Bleu,No,Yes,SUV,No,No,Automatique,BMW,Yes,Yes,270 000 km,No,3000 cm³,No,No,Yes,Très bon,No,No,No,15 cv,No,No,Yes,No,No,No,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/bmw/serie-3/118180,67000.0,No,Yes,Yes,Yes,4,No,No,Yes,No,Yes,Yes,No,Yes,Berline,No,Essence,No,No,Yes,Yes,Yes,No,Série 3,Propulsion,Essence,22.11.2025,Yes,No,Yes,No,No,1ère main,No,No,No,Marron,Yes,No,No,Yes,Propulsion,7 cv,No,05.2014,No,No,No,Yes,No,Cuir intégral,136 ch dyn,No,No,Automatique,Tunis,5,No,Yes,No,Yes,316i 1.6 16V,No,No,Yes,Yes,(F30) Berline 01/2011 - 08/2015,Noir,No,No,Berline,Yes,No,Automatique,BMW,No,Yes,128 000 km,Yes,1598 cm³,No,No,No,Très bon,No,Yes,Yes,7 cv,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-s/120644,78000.0,Yes,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Berline,Yes,Essence,Yes,Yes,Yes,Yes,Yes,Yes,Classe S,Traction,Essence,22.11.2025,Yes,No,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Beige,Yes,No,Yes,Yes,Traction,15 cv,Yes,02.2008,Yes,Yes,Yes,Yes,No,Cuir intégral,340 ch dyn,Yes,Yes,Automatique,Ben Arous,5,Yes,Yes,Yes,Yes,450 4.7 i V8 32V 7G-TRONIC,No,Yes,Yes,Yes,(221) Berline 10/2004 - 06/2009,Beige,No,Yes,Berline,Yes,No,Automatique,Mercedes-Benz,Yes,Yes,169 000 km,Yes,3300 cm³,Yes,Yes,No,Très bon,No,Yes,Yes,15 cv,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes
https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/118532,93000.0,No,No,Yes,Yes,5,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Compacte,No,Essence,Yes,No,Yes,Yes,Yes,Yes,Série 1,Traction,Essence,22.11.2025,No,No,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Noir,Yes,No,No,Yes,Traction,6 cv,Yes,09.2021,No,Yes,Yes,Yes,No,Tissu,109 ch dyn,No,Yes,Automatique,Sousse,5,Yes,No,Yes,Yes,116i 1.5 i 12V DCT7,No,No,Yes,Yes,(F40) 5 portes 09/2019 - Aujourd'hui,Noir,Yes,Yes,Compacte,Yes,No,Automatique,BMW,Yes,Yes,43 000 km,Yes,1499 cm³,No,Yes,Yes,Très bon,No,Yes,Yes,6 cv,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes
https://www.automobile.tn/fr/occasion/volkswagen/polo/120358,35000.0,No,Yes,No,No,5,No,Yes,Yes,No,Yes,No,No,Yes,Citadine,No,Essence,Yes,No,Yes,Yes,Yes,Yes,Polo,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,Yes,No,No,Yes,Traction,4 cv,No,05.2015,No,No,No,Yes,Yes,Tissu,75 ch dyn,No,Yes,Manuelle,Ariana,4,No,No,Yes,Yes,1.0 i 12V,Yes,No,No,Yes,V 5 portes Phase 2 06/2014 - 06/2017,Bleu,Yes,No,Citadine,No,No,Manuelle,Volkswagen,No,No,146 500 km,Yes,999 cm³,No,No,No,Très bon,No,No,Yes,4 cv,No,No,No,No,Yes,No,No,Yes,No,No
https://www.automobile.tn/fr/occasion/kia/sportage/120666,117000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Diesel,No,No,No,No,No,No,Sportage,Traction,Diesel,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,8 cv,No,01.2021,No,No,No,No,No,Cuir intégral,No,No,No,Automatique,Tunis,5,No,No,No,No,No,No,No,No,No,IV Phase 2 07/2018 - 12/2021,Noir,No,No,SUV,No,No,Automatique,KIA,No,No,49 000 km,No,1699 cm³,No,No,No,Très bon,No,No,No,8 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/volkswagen/polo/120665,48000.0,No,Yes,No,Yes,5,No,Yes,Yes,No,Yes,Yes,No,Yes,Citadine,No,Essence,Yes,No,Yes,Yes,No,Yes,Polo,Traction,Essence,22.11.2025,No,No,No,Yes,No,1ère main,Yes,Yes,No,Gris,Yes,No,No,Yes,Traction,4 cv,No,05.2021,No,No,No,Yes,No,Tissu,75 ch dyn,No,No,Manuelle,Nabeul,5,No,No,No,Yes,1.0 i 12V,No,No,No,Yes,VI 07/2017 - 06/2021,Gris Shark,Yes,No,Citadine,No,No,Manuelle,Volkswagen,No,No,110 000 km,Yes,999 cm³,No,No,No,Très bon,No,Yes,Yes,4 cv,No,No,No,No,Yes,No,No,No,No,No
https://www.automobile.tn/fr/occasion/volkswagen/polo-sedan/120664,38000.0,No,Yes,No,No,4,No,Yes,Yes,No,Yes,Yes,No,No,Berline,No,Essence,Yes,No,Yes,Yes,No,No,Polo Sedan,Traction,Essence,22.11.2025,No,No,No,Yes,No,1ère main,No,No,No,Noir,Yes,No,No,Yes,Traction,5 cv,No,09.2017,No,No,No,Yes,No,Similicuir,85 ch dyn,No,Yes,Manuelle,Ben Arous,5,No,No,Yes,No,1.4 L,Yes,No,No,No,V Berline 05/2010 - 12/2023,Noir,No,No,Berline,No,No,Manuelle,Volkswagen,Yes,Yes,245 000 km,Yes,1390 cm³,No,No,No,Normal,No,Yes,No,5 cv,No,No,No,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/kia/cerato-koup/120519,33500.0,No,Yes,No,No,3,No,Yes,No,Yes,Yes,No,Yes,No,Coupé,No,Essence,No,No,Yes,Yes,No,Yes,Cerato KOUP,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,Yes,Noir,Yes,No,No,No,Traction,7 cv,No,08.2012,No,No,No,No,No,Similicuir,124 ch dyn,No,Yes,Manuelle,Ben Arous,5,No,No,Yes,No,1.6 CVVT 124 16V,No,No,No,No,08MY Coupé 10/2008 - 04/2013,Gris argent,Yes,No,Coupé,No,No,Manuelle,KIA,No,Yes,76 000 km,Yes,1591 cm³,No,No,No,Très bon,No,No,Yes,7 cv,No,No,No,No,Yes,No,No,No,No,No
https://www.automobile.tn/fr/occasion/audi/a5-cabriolet/120663,65000.0,Yes,Yes,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cabriolet,Yes,Essence,Yes,Yes,Yes,Yes,Yes,Yes,A5 Cabriolet,Traction,Essence,22.11.2025,Yes,No,Yes,Yes,No,1ère main,Yes,Yes,Yes,Marron,Yes,No,No,Yes,Traction,8 cv,Yes,12.2012,Yes,Yes,No,Yes,Yes,Cuir intégral,No,No,Yes,Automatique,Médenine,4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Marron,Yes,No,Cabriolet,Yes,No,Automatique,Audi,Yes,Yes,150 000 km,Yes,2000 cm³,No,No,No,Très bon,No,Yes,Yes,8 cv,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes
